Consent,Role,Industry/Company,Company_Size,Sentiment,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Overall,Behavior (Q1-Q6),Emotion (Q7-Q12),Decision (Q13-Q21)
TRUE,CIO,Tech,Small: 10 to 49 employees,0,-0.1,0.3,-0.1,-0.3,0,-0.2,0,0.3,0.3,-0.2,-0.3,0,0.2,-0.1,-0.1,0.3,0.2,0,0,-0.3,0,0,-0.07,0.02,0.02
TRUE,Legal,Finance,Medium: 50 to 249 employees,0,-0.1,-0.2,0.1,0.1,0.1,0,-0.3,-0.2,-0.1,0.1,-0.2,0.3,-0.2,0.2,0.1,0.3,0.2,0,-0.1,-0.1,0,0,0.00,-0.07,0.07
TRUE,Legal,Education,Micro: 1 to 9 employees,0,0.1,0.1,0,0,0,-0.1,0.1,-0.1,0.1,0.1,0,0,0.2,0.2,-0.2,-0.2,-0.2,0.2,-0.1,-0.3,0,0,0.02,0.03,-0.04
TRUE,Technology,Entertainment,Large: 250 or more employees,0,0.2,0.1,0.1,0,-0.3,-0.3,-0.3,0.1,-0.1,0.3,-0.1,0,0.2,-0.2,0.3,0,-0.2,0.3,-0.2,0.2,0,0,-0.03,-0.02,0.04
TRUE,CTO,Fashion,Medium: 50 to 249 employees,0.13,0.2,0.2,0.2,-0.3,-0.1,0,0,0.3,-0.3,-0.2,-0.3,-0.1,-0.3,-0.1,0.2,-0.2,0.1,0.1,0.1,0.1,0,0,0.03,-0.10,-0.01
TRUE,CFO,Healthcare,Small: 10 to 49 employees,0,-0.2,0.2,-0.2,0.1,0.1,-0.3,-0.1,-0.1,-0.1,0.1,-0.1,0.1,-0.1,0,0.2,0.2,0.1,-0.1,0.1,0,0,0,-0.05,-0.03,0.05
TRUE,CEO,Education,Small: 10 to 49 employees,0,0,0.1,0.2,-0.2,-0.1,-0.2,0.1,-0.2,-0.1,0.1,-0.1,0.2,0.2,-0.2,0,0.1,-0.3,0.3,0,0,0,0,-0.03,0.00,0.03
TRUE,CIO,Tech,Large: 250 or more employees,0,0.1,-0.3,-0.3,-0.2,0,0.2,0.2,-0.2,0.1,0.3,-0.3,-0.3,0.2,0.2,0.2,-0.2,0.1,0.2,-0.1,0,0,0,-0.08,-0.03,0.03
TRUE,Marketing Manager,Real Estate,Small: 10 to 49 employees,0,0,0.2,0,0.2,0.1,-0.3,0,-0.1,-0.2,0.1,0.2,0.3,0.1,0,-0.2,0,-0.1,-0.3,0.1,0,0,0,0.03,0.05,-0.01
TRUE,Technology,Automotive,Micro: 1 to 9 employees,0,-0.1,-0.3,-0.2,-0.1,0,-0.1,0.2,0,0.3,-0.3,0.3,-0.3,0.3,0.3,0.1,-0.1,-0.2,-0.1,0.2,0.2,0,0,-0.13,0.03,0.04
TRUE,Marketing Manager,Retail,Large: 250 or more employees,0,-0.3,0.2,0.2,0,-0.3,0.3,0.3,-0.1,-0.1,0.1,-0.1,-0.2,0.3,-0.2,0,0,-0.3,0.1,-0.2,0.2,0,0,0.02,-0.02,-0.03
TRUE,CEO,Tech,Medium: 50 to 249 employees,0,-0.1,-0.3,0.2,0.2,0.3,0.2,0,-0.2,-0.3,0.2,0,0.2,-0.2,0.1,0,-0.1,0.1,-0.2,-0.1,0,0,0,0.08,-0.02,-0.02
TRUE,Public Relations,Entertainment,Micro: 1 to 9 employees,0.4,0.3,0,0.1,0.1,-0.1,-0.2,-0.3,-0.3,-0.1,0.3,0,-0.2,-0.1,0,-0.2,-0.3,-0.2,0,0.1,-0.2,0,0,0.03,-0.10,-0.11
TRUE,CIO,Hospitality,Small: 10 to 49 employees,0.1,-0.2,0.1,-0.3,-0.1,-0.1,0.2,0.2,-0.1,0.2,0,-0.2,0,0.3,0.2,0.2,-0.3,0,-0.1,-0.1,-0.2,0,0,-0.07,0.02,0.00
TRUE,Marketing Manager,Finance,Small: 10 to 49 employees,-0.24,0,0.2,-0.3,0.2,0.3,-0.1,0.3,0,-0.2,-0.3,0,-0.2,0.2,0.2,0.2,0.2,-0.2,0.2,-0.2,0.3,0,0,0.05,-0.07,0.07
TRUE,CTO,Fashion,Medium: 50 to 249 employees,0,0.1,-0.1,0,-0.2,-0.2,0.2,-0.3,0,0,0,0.3,-0.2,0.1,0.3,-0.3,0.3,-0.1,0.1,0.3,-0.2,0,0,-0.03,-0.03,0.03
TRUE,Sales,Tech,Small: 10 to 49 employees,0.03,0,-0.1,-0.2,-0.1,0,-0.2,0,0.3,0.2,0.1,-0.1,-0.3,0,0.1,0.2,0.3,-0.3,-0.1,0.2,-0.2,0,0,-0.10,0.03,-0.01
TRUE,CEO,Entertainment,Small: 10 to 49 employees,0,0.2,0,-0.1,0.1,0.3,0.2,-0.1,-0.3,-0.3,-0.1,-0.2,-0.1,0.2,0,-0.1,0.3,-0.1,0.1,-0.1,0.1,0,0,0.12,-0.18,0.03
TRUE,CFO,Real Estate,Medium: 50 to 249 employees,0,-0.1,-0.2,0.2,-0.1,0.2,0.2,0,-0.3,-0.2,-0.2,0.1,0.2,0.2,-0.3,0,0.2,0.2,0,0.1,-0.3,0,0,0.03,-0.07,0.03
TRUE,Public Relations,Fashion,Large: 250 or more employees,0.15,0.2,0,-0.2,-0.1,0.1,-0.3,-0.2,0,-0.1,0.1,0.2,0.3,-0.2,0.3,0,-0.1,-0.3,0.1,-0.1,-0.2,0,0,-0.05,0.05,-0.02
TRUE,Legal,Healthcare,Large: 250 or more employees,0.03,-0.3,0.1,-0.2,-0.3,0.1,-0.2,0.2,-0.1,-0.1,0.3,0.2,0.2,-0.2,0.1,0.3,0.1,0.1,-0.1,-0.2,0,0,0,-0.13,0.12,0.03
TRUE,CIO,Hospitality,Large: 250 or more employees,0,-0.3,-0.1,-0.2,0.3,0.1,0.3,-0.1,0,0.1,-0.1,0.2,0.2,-0.3,-0.3,0.1,0.2,-0.3,0,0.3,-0.1,0,0,0.02,0.05,-0.02
TRUE,CEO,Finance,Micro: 1 to 9 employees,-0.19,0,-0.1,-0.1,0.2,-0.2,0.2,-0.1,0,-0.2,0.1,0.2,0,0,0,0.2,-0.2,0,0.3,0.3,0,0,0,0.00,0.00,0.06
TRUE,Director,Finance,Large: 250 or more employees,0,-0.2,0.2,-0.3,-0.1,0.1,0.1,0.2,0,0.2,0,0.3,-0.2,0.1,-0.3,-0.2,0.2,-0.2,-0.3,0.1,0.2,0,0,-0.03,0.08,-0.06
TRUE,Marketing Manager,Automotive,Small: 10 to 49 employees,0,-0.3,0.1,-0.1,-0.1,-0.1,0,0.1,0.1,-0.1,0,0.1,-0.1,-0.3,0,0.1,0.2,-0.1,0.3,0.2,-0.1,0,0,-0.08,0.02,0.02
TRUE,CIO,Healthcare,Medium: 50 to 249 employees,0,0,0,-0.1,0.3,0.2,0.2,0.2,-0.2,0.1,0.1,-0.2,-0.3,0.2,-0.1,-0.3,-0.1,-0.3,0,0.2,0.2,0,0,0.10,-0.05,-0.05
FALSE,CIO,Entertainment,Micro: 1 to 9 employees,0.05,-0.2,-0.1,0.1,0,0.2,0.1,-0.2,0,-0.2,0,0,-0.3,-0.1,0.2,0.1,0.2,0.3,0.1,-0.2,-0.2,0,0,0.02,-0.12,0.01
TRUE,Director,Hospitality,Large: 250 or more employees,0.1,-0.3,-0.2,0.1,0,-0.1,-0.2,-0.1,-0.3,-0.1,0.2,0.1,0.2,0.2,-0.2,-0.1,-0.3,0.1,0.3,0.2,0.1,0,0,-0.12,0.00,0.05
TRUE,Marketing Manager,Finance,Micro: 1 to 9 employees,0,-0.1,-0.2,0.3,0,0,-0.1,0,0,0,0.1,0,0.1,0,-0.3,0.2,0.1,0.1,0,-0.2,0,0,0,-0.02,0.03,0.00
TRUE,CIO,Real Estate,Micro: 1 to 9 employees,0.13,-0.1,0,-0.3,0,0,0,0,0,0,-0.3,0,-0.1,-0.1,0,0.2,0,0,0,0.3,0.1,0,0,-0.07,-0.07,0.04
TRUE,CFO,Automotive,Micro: 1 to 9 employees,0,0,0.2,-0.1,0,0,0,-0.1,0,0,0,0,0.2,0,-0.1,-0.1,0,0,0,0,0.1,0,0,0.02,0.02,0.01
TRUE,CEO,Healthcare,Small: 10 to 49 employees,-0.17,0.2,-0.2,0.2,0.3,0,0.2,0.1,0,-0.2,0.2,0,0.3,-0.2,0,0.2,0,-0.3,0,0,-0.2,0,0,0.12,0.07,-0.02
TRUE,Sales,Real Estate,Small: 10 to 49 employees,0.17,0,-0.3,-0.3,-0.2,-0.3,-0.3,-0.3,0.3,0.3,-0.2,0,0,-0.3,-0.2,0,0.3,0.3,0.2,0.2,0.3,0,0,-0.23,0.02,0.08
TRUE,Technology,Entertainment,Micro: 1 to 9 employees,0.4,0,-0.2,-0.3,-0.3,0.1,-0.2,-0.2,0,0,-0.3,-0.2,-0.2,0.3,-0.2,-0.2,0.2,-0.3,0.3,0.1,0.3,0,0,-0.15,-0.15,0.03
TRUE,CTO,Healthcare,Medium: 50 to 249 employees,0,-0.2,0.2,0.3,-0.3,0.3,-0.1,0.3,-0.2,0,0,-0.1,0,-0.3,-0.2,0.3,-0.3,0,0,0.1,0.3,-0.2,0,0.03,0.00,-0.03
TRUE,Sales,Entertainment,Large: 250 or more employees,0,-0.3,0.3,-0.2,-0.2,0,0.3,-0.2,-0.3,-0.2,0.3,-0.3,0.3,0.2,-0.3,0.3,0,0.3,0.3,0.2,-0.2,-0.3,0,-0.02,-0.07,0.08
TRUE,CFO,Finance,Micro: 1 to 9 employees,0,-0.2,0.3,-0.2,-0.3,0.3,-0.3,-0.3,-0.3,0.3,0.2,0.2,-0.2,-0.2,0.3,-0.3,0.2,0.3,0.3,0.3,0,-0.3,0,-0.07,-0.02,0.04
TRUE,CFO,Entertainment,Medium: 50 to 249 employees,0,0.3,-0.3,-0.3,-0.1,-0.3,0,-0.3,0,-0.2,0.3,0.2,0.1,-0.3,0.3,0.3,-0.3,-0.3,-0.3,0.3,0.3,0.3,-0.01,-0.12,0.02,0.04
TRUE,Sales,Hospitality,Small: 10 to 49 employees,0.03,0.3,0.1,0.2,0,-0.2,-0.3,-0.2,-0.3,0.3,-0.2,0.3,0.3,0.2,-0.1,0,-0.2,-0.3,0.2,-0.3,-0.3,0.1,-0.01,0.02,0.03,-0.04
TRUE,Legal,Healthcare,Medium: 50 to 249 employees,-0.1,0,-0.1,-0.1,0.3,-0.2,0,-0.1,-0.2,-0.3,0.3,-0.1,-0.2,0,0.2,0.2,0.1,0.2,-0.3,0.3,0.1,0,-0.01,-0.02,-0.10,0.06
TRUE,Technology,Retail,Small: 10 to 49 employees,0,-0.1,0.3,0.1,0.1,-0.2,0,0.1,0.1,0.3,-0.1,-0.3,-0.1,0.1,-0.2,-0.3,-0.1,-0.2,0.2,0,0,0,-0.01,0.03,0.00,-0.06
TRUE,CTO,Finance,Small: 10 to 49 employees,0,0.1,0.1,-0.2,0.1,-0.1,-0.1,0.2,0.1,-0.3,-0.1,0.3,0,-0.2,-0.1,0.2,0.1,0.1,-0.3,-0.2,0.1,0,-0.01,-0.02,0.03,-0.03
TRUE,Legal,Hospitality,Large: 250 or more employees,0.29,0.2,-0.1,-0.1,-0.1,0.1,-0.1,0,-0.2,-0.2,-0.1,-0.1,0.1,-0.3,-0.1,0.3,0.2,-0.1,-0.1,-0.2,-0.2,0,-0.01,-0.02,-0.08,-0.04
TRUE,Legal,Entertainment,Medium: 50 to 249 employees,0,-0.2,0.3,0.1,-0.1,-0.1,0,0.2,-0.2,0.2,0.3,0,-0.1,0.3,0.2,0.2,0.3,-0.1,-0.3,-1,-0.2,0,-0.01,0.00,0.07,-0.07
TRUE,Sales,Tech,Large: 250 or more employees,0.05,0.2,0.1,-0.3,-0.2,0,-0.3,0,0.3,-0.1,-0.1,-0.1,-0.1,0.3,-0.1,-0.2,0.1,0.2,-0.3,-0.1,0.2,0,-0.01,-0.08,-0.02,0.00
TRUE,CTO,Real Estate,Medium: 50 to 249 employees,-0.4,0.3,-0.2,0.1,-0.2,0.3,0,0,0.3,0,-0.1,0.1,0.1,0.1,0.2,0.2,-0.2,0.1,0.1,-0.1,-0.2,0,-0.01,0.05,0.07,0.03
TRUE,CEO,Healthcare,Micro: 1 to 9 employees,0,0.1,-0.2,-0.2,0,0.2,0.1,0.1,0,0.2,-0.3,-0.1,0.3,-0.1,0,-0.1,0.2,-0.1,-0.1,-0.3,0,0,-0.01,0.00,0.03,-0.02
TRUE,CIO,Fashion,Medium: 50 to 249 employees,-0.17,-0.1,-0.1,0.1,0.2,-0.2,0,-0.1,0,-0.2,0.1,-0.2,0.1,-0.1,0.1,0.1,0.1,-0.3,0.3,0.1,0.3,0,-0.01,-0.02,-0.05,0.07
TRUE,Sales,Healthcare,Small: 10 to 49 employees,0,-0.2,0.3,-0.2,-0.3,0.1,0.3,-0.2,0.2,-0.1,0.3,-0.3,-0.2,0.1,0,0.1,0.2,-0.2,-0.2,0.2,-0.1,0,-0.01,0.00,-0.05,-0.01
TRUE,Technology,Tech,Small: 10 to 49 employees,-0.17,-0.1,-0.1,0,0.2,-0.1,-0.2,-0.3,-0.2,0.2,0.1,-0.1,0.1,0,0.1,0.1,0.2,0.1,0.2,0.2,-0.1,0,-0.01,-0.05,-0.03,0.09
TRUE,Marketing Manager,Finance,Small: 10 to 49 employees,0,0.2,-0.2,-0.1,-0.1,-0.2,0.3,0,0,-0.1,-0.1,0.2,-0.3,-0.1,-0.2,0.1,0.2,0.3,0.2,-0.2,-0.2,0,-0.01,-0.02,-0.05,-0.02
TRUE,CTO,Automotive,Micro: 1 to 9 employees,0,0.1,-0.1,0,-0.1,-0.1,0.1,-0.3,0.1,0.1,-0.1,-0.1,-0.3,0.2,0,0.2,-0.1,0.3,-0.1,0,0,0,-0.01,-0.02,-0.10,0.02
TRUE,CEO,Finance,Small: 10 to 49 employees,0,0,0,0.1,0.1,0.3,-0.1,0,-0.1,0.2,0,-0.2,0.3,-0.1,-0.2,-0.3,0.1,-0.3,0.1,0.1,-0.2,0,-0.01,0.07,0.03,-0.05
TRUE,Legal,Education,Large: 250 or more employees,-0.5,0.3,0.1,0.1,0.1,0.3,0.3,-0.2,0,-0.3,-0.1,0,0.3,0.2,0.3,0,0.2,0,-0.3,0,0,0,-0.01,0.20,-0.05,0.07
TRUE,CFO,Real Estate,Small: 10 to 49 employees,-0.25,0,-0.1,0.2,-0.2,0.3,-0.1,-0.1,-0.2,0,-0.3,0.2,0.1,0.3,-0.2,0.3,0.2,0,-0.2,0.2,0,0,-0.01,0.02,-0.05,0.07
TRUE,Technology,Retail,Medium: 50 to 249 employees,0,-0.1,0.1,0.1,-0.1,-0.1,-0.3,0.1,-0.1,0.1,-0.3,-0.1,0.1,0.2,-0.1,0,-0.1,-0.1,0.3,-0.1,0.2,0,-0.01,-0.07,-0.03,0.04
TRUE,Legal,Fashion,Micro: 1 to 9 employees,0.05,0,-0.3,-0.1,0.2,0.1,0.1,-0.1,0.1,-0.1,-0.2,-0.2,0.2,-0.1,0.1,-0.2,-0.1,0.1,0.3,0.1,-0.2,0,-0.01,0.00,-0.05,0.02
TRUE,Technology,Hospitality,Small: 10 to 49 employees,0,-0.2,0,0.1,0,-0.2,0,0,0.1,0,-0.1,0.1,0.1,0.2,0.2,0.1,0.1,-0.1,-0.3,-0.3,0,0,-0.01,-0.05,0.03,0.00
TRUE,Sales,Fashion,Large: 250 or more employees,0.15,0.3,0,-0.2,0,-0.2,-0.3,0.1,0,-0.3,0.1,0.1,-0.3,0,-0.1,-0.1,0.2,0.1,-0.2,0.2,-0.2,0,-0.01,-0.07,-0.05,-0.04
TRUE,Marketing Manager,Hospitality,Micro: 1 to 9 employees,0.5,-0.1,-0.2,-0.1,0.2,-0.3,0.2,0,-0.3,-0.2,0,-0.2,-0.1,-0.1,0,-0.3,0,0.1,-0.1,-0.3,0.1,0,-0.01,-0.05,-0.13,-0.07
TRUE,Legal,Finance,Medium: 50 to 249 employees,-0.19,0.1,-0.1,-0.3,0.1,0.3,0,0.2,0.3,0,0.1,0.2,0,-0.1,-0.3,-0.3,0.1,0.2,0,0,-0.2,0,-0.01,0.02,0.13,-0.06
TRUE,Legal,Real Estate,Small: 10 to 49 employees,-0.25,0.1,0.3,0.2,-0.1,-0.1,0.1,-0.1,0.3,0,0,0,-0.2,-0.1,-0.1,0,-0.3,-0.1,0.3,0.3,0,0,-0.01,0.08,0.00,-0.02
TRUE,Public Relations,Retail,Micro: 1 to 9 employees,0.2,0.1,-0.2,0.1,0,-0.1,-0.2,0.3,-0.3,-0.2,-0.1,-0.2,-0.2,-0.2,0.1,0.3,0,0,-0.2,-0.2,0.3,0,-0.01,-0.05,-0.12,-0.01
TRUE,CTO,Entertainment,Small: 10 to 49 employees,0,-0.2,0.2,-0.1,0,0,0.3,-0.1,0,0.1,-0.1,-0.1,-0.1,0.3,-0.1,0,0.2,-0.3,-0.2,-0.1,0,0,-0.01,0.03,-0.05,-0.03
TRUE,Technology,Healthcare,Medium: 50 to 249 employees,0,0.1,-0.2,0.1,-0.2,-0.1,-0.1,0.3,-0.1,-0.2,-0.2,0.2,-0.2,-0.1,-0.1,-0.1,0,0.3,0,0.3,0,0,-0.01,-0.07,-0.03,0.01
TRUE,CFO,Education,Micro: 1 to 9 employees,-0.25,-0.1,-0.3,0.2,0.3,0.3,0.1,0,-0.2,0.1,0,0.2,-0.2,0.2,0,0.2,0.1,0.2,-0.3,-0.2,-0.2,0,-0.01,0.08,-0.02,-0.02
TRUE,Legal,Entertainment,Medium: 50 to 249 employees,0,0.2,-0.2,0,0.1,-0.2,-0.2,-0.2,-0.2,0,0.2,-0.1,-0.2,0.1,0,-0.3,0.2,0.2,0.3,-0.2,0.2,0,-0.01,-0.05,-0.08,0.03
TRUE,CTO,Entertainment,Medium: 50 to 249 employees,0,-0.1,-0.1,0.3,0,0.2,0.3,0.1,0,-0.2,-0.2,-0.2,0.1,0.2,0.1,-0.2,-0.2,-0.2,-0.2,-0.2,0.2,0,-0.01,0.10,-0.07,-0.04
TRUE,CEO,Automotive,Micro: 1 to 9 employees,0,0.3,0,0,0,-0.2,-0.3,0,0.2,0.2,0,0.3,0.2,-0.2,-0.2,0.2,-0.3,-0.1,-0.1,0,-0.3,0,-0.01,-0.03,0.15,-0.08
TRUE,CTO,Real Estate,Small: 10 to 49 employees,0,0,0,0.2,0.1,0,-0.2,0.1,0.1,-0.1,0.1,-0.2,-0.1,0.3,-0.2,-0.2,-0.2,-0.3,-0.2,0.2,0.3,0,-0.01,0.02,-0.02,-0.04
TRUE,CTO,Real Estate,Micro: 1 to 9 employees,0.03,-0.1,-0.3,0.3,-0.1,0.2,0.2,0.1,0,-0.2,-0.1,0.1,-0.2,-0.2,0,-0.1,0.2,-0.2,-0.1,0.3,-0.2,0,-0.01,0.03,-0.05,-0.05
TRUE,Public Relations,Healthcare,Medium: 50 to 249 employees,0,-0.2,0.3,0.1,-0.3,0.3,0.2,-0.2,0.2,0.1,-0.3,-0.2,-0.2,0,-0.1,0.3,-0.2,-0.2,0.1,-0.1,0.2,0,-0.01,0.07,-0.10,-0.02
TRUE,Legal,Fashion,Small: 10 to 49 employees,-0.25,-0.3,0.2,0.2,0.2,0,-0.1,-0.1,0.2,-0.1,-0.2,-0.1,0.3,-0.3,-0.2,0,0.1,0.3,0.2,0,0.1,0,-0.01,0.03,0.00,0.05
TRUE,Legal,Entertainment,Micro: 1 to 9 employees,0,0,-0.2,-0.2,0.3,0.2,0,0,0,-0.1,-0.3,-0.3,0.2,-0.1,-0.1,-0.1,0,0.2,0.2,-0.1,0.2,0,-0.01,0.02,-0.08,0.04
TRUE,Technology,Healthcare,Medium: 50 to 249 employees,0.2,-0.1,0.2,-0.2,-0.2,0.1,-0.3,-0.2,0.2,-0.1,-0.1,0.2,0.1,-0.2,-0.2,-0.2,0,-0.2,0.2,-0.1,0.3,0,-0.01,-0.08,0.02,-0.03
TRUE,CIO,Tech,Large: 250 or more employees,-0.19,0.1,-0.1,0.2,-0.2,-0.2,0,0.1,0.2,0,0,0,-0.1,0.1,-0.1,0.2,-0.2,0,-0.2,0.2,0.3,0,-0.01,-0.03,0.03,0.02
TRUE,Legal,Retail,Small: 10 to 49 employees,0,-0.2,0.2,0.2,0.2,-0.2,-0.2,-0.2,0.2,0.1,-0.1,-0.1,-0.2,0.1,0,-0.2,0.2,0.3,-0.2,-0.1,-0.1,0,-0.01,0.00,-0.05,-0.02
TRUE,Marketing Manager,Education,Large: 250 or more employees,0.13,0.1,0.2,0.3,0,-0.2,-0.3,0.1,0,0.1,-0.3,-0.2,0.1,-0.2,-0.2,0,-0.2,0.2,-0.2,0.3,-0.2,0,-0.01,0.02,-0.03,-0.04
TRUE,Public Relations,Retail,Medium: 50 to 249 employees,-0.25,0.3,0.1,0.1,0.1,-0.2,-0.1,0,0.3,-0.1,-0.2,0.2,-0.1,0.1,-0.3,0.3,0,0.3,-0.1,-0.2,0.1,0,-0.01,0.05,0.02,0.01
TRUE,Technology,Real Estate,Medium: 50 to 249 employees,0,0.3,0.1,0.1,-0.2,0.3,0.2,-0.2,0.1,-0.2,-0.1,-0.3,0.2,-0.2,0,-0.2,-0.2,0.2,0,0,-0.2,0,-0.01,0.13,-0.08,-0.04
TRUE,CIO,Education,Small: 10 to 49 employees,0,-0.2,0,-0.2,0,0,0.2,0,-0.2,0,0.2,0,0,0,0.3,0,-0.2,0,0,0,-0.1,0,-0.01,-0.03,0.00,0.00
TRUE,CFO,Finance,Medium: 50 to 249 employees,0,-0.3,0.3,0.3,-0.1,0.3,0,0,-0.2,0.3,-0.3,-0.3,-0.2,0,0.2,-0.2,0.1,0,0.2,-0.3,0,0,-0.01,0.08,-0.12,-0.02
TRUE,Director,Hospitality,Large: 250 or more employees,0,-0.2,-0.2,-0.3,0.3,-0.3,0.3,0.2,0.3,0.3,-0.3,-0.1,0.3,-0.3,-0.3,-0.2,0.3,-0.3,0.3,0.3,-0.2,-0.1,-0.01,-0.07,0.12,-0.02
TRUE,CEO,Fashion,Large: 250 or more employees,0,0.3,0.2,-0.2,-0.2,0,0.3,-0.2,-0.3,0,0,0.3,-0.2,0.2,-0.2,0.1,0,-0.3,0,0.3,-0.1,-0.2,-0.01,0.07,-0.07,-0.04
TRUE,Public Relations,Retail,Medium: 50 to 249 employees,0,0.1,-0.3,0,0.2,-0.3,-0.3,0.3,0.3,-0.3,0.1,-0.1,0.3,0.3,-0.3,-0.3,0,-0.2,0.1,0,0.3,-0.2,-0.01,-0.10,0.10,0.00
TRUE,CTO,Real Estate,Micro: 1 to 9 employees,-0.24,0,0.2,0,0.2,0.3,-0.2,-0.2,-0.2,0.1,-0.3,0.2,0.3,0.3,0.2,-0.3,0.3,-0.3,0,-0.2,0.2,-0.2,-0.01,0.08,-0.02,0.03
TRUE,Sales,Real Estate,Small: 10 to 49 employees,-0.1,0.1,0.3,-0.1,0.2,0.3,0.3,0.3,0.3,-0.3,-0.3,-0.3,-0.3,0.3,0.2,0,0,0.2,-0.3,-0.3,-0.3,-0.3,-0.01,0.18,-0.10,-0.08
TRUE,CEO,Tech,Micro: 1 to 9 employees,0.25,0,-0.2,-0.3,0,-0.3,-0.3,-0.2,-0.2,-0.2,-0.2,0,0.2,-0.3,0,0,0.3,0.1,0.3,0.2,0.3,-0.3,-0.01,-0.18,-0.10,0.08
TRUE,CEO,Automotive,Medium: 50 to 249 employees,0,-0.2,0.3,0,0,-0.3,-0.3,-0.1,0.2,-0.3,-0.3,-0.2,0,0.3,0,0.2,-0.1,0.2,0.3,0.2,0.1,-0.3,-0.01,-0.08,-0.12,0.09
TRUE,Public Relations,Finance,Small: 10 to 49 employees,-0.5,0.3,-0.1,0.3,-0.3,0.3,-0.3,-0.3,0.3,0.3,0,-0.2,-0.1,0.3,0.1,0.2,0.3,0,0.2,-0.3,-0.3,0.3,-0.02,0.03,0.00,0.07
TRUE,Public Relations,Automotive,Large: 250 or more employees,0,-0.3,0,-0.2,-0.3,0.3,-0.2,0,0,-0.2,-0.3,0.3,0,0.3,-0.3,0.2,-0.2,-0.3,-0.2,0.3,0.3,0.3,-0.02,-0.12,-0.03,0.04
TRUE,Marketing Manager,Finance,Small: 10 to 49 employees,-0.28,0.2,-0.3,0.2,-0.3,0,0,-0.2,-0.3,-0.3,0.3,-0.2,0.3,-0.2,0.3,0.2,0,-0.1,0.3,0.2,-0.1,0.3,-0.02,-0.03,-0.07,0.12
TRUE,Marketing Manager,Hospitality,Small: 10 to 49 employees,0,0.2,-0.2,-0.2,-0.3,0,0.3,0.3,-0.3,-0.2,-0.2,-0.2,0.2,-0.3,-0.3,0.1,0.3,0.3,-0.2,0.3,-0.3,0.3,-0.02,-0.03,-0.07,0.04
TRUE,Public Relations,Fashion,Small: 10 to 49 employees,0,0.3,0,-0.3,0,0.3,-0.3,-0.2,-0.3,0.3,0,-0.3,-0.3,-0.3,0.3,0,-0.2,-0.3,0.2,0.3,-0.1,0.3,-0.02,0.00,-0.13,-0.01
TRUE,Sales,Entertainment,Large: 250 or more employees,0,-0.1,-0.1,-0.3,-0.1,-0.2,0.1,0,-0.1,0.3,0.1,-0.2,0.1,-0.2,0.1,0.3,-0.2,0.3,-0.1,0.2,-0.3,0,-0.02,-0.12,0.03,0.02
TRUE,CTO,Retail,Large: 250 or more employees,0.2,-0.2,-0.3,-0.1,-0.1,0.2,-0.3,0.2,0.2,0.2,-0.2,-0.3,-0.2,-0.2,0.3,-0.2,-0.2,0.2,-0.2,-0.1,0.2,0,-0.02,-0.13,-0.02,-0.04
TRUE,CTO,Retail,Micro: 1 to 9 employees,-0.1,-0.3,-0.1,0.1,0,-0.2,-0.2,-0.1,-0.2,0.3,0.2,0,-0.1,-0.1,-0.2,0.1,0.2,0,0.2,0.1,0.2,0,-0.02,-0.12,0.02,0.04
TRUE,Technology,Real Estate,Large: 250 or more employees,0.05,0.1,-0.3,0,0,0.1,0.1,0.2,-0.2,0.1,0.1,-0.3,-0.2,0,-0.2,0.1,-0.3,0.3,0.1,-0.2,-0.1,0,-0.02,0.00,-0.05,-0.05
TRUE,CIO,Entertainment,Medium: 50 to 249 employees,-0.17,-0.2,0.1,0.3,-0.3,-0.1,0.1,-0.1,0.3,-0.1,0.1,0.1,0.1,-0.1,0.2,-0.2,-0.1,-0.2,0,0.2,-0.1,0,-0.02,-0.02,0.07,-0.02
TRUE,CFO,Automotive,Small: 10 to 49 employees,0,-0.2,0,-0.2,-0.2,-0.2,0.1,0.2,-0.3,0.1,-0.3,0.3,0.1,0,0,0.1,-0.1,-0.1,-0.2,-0.1,0.6,0,-0.02,-0.12,0.02,0.03
TRUE,Public Relations,Entertainment,Small: 10 to 49 employees,0,0,0.2,-0.1,-0.1,-0.3,-0.1,-0.1,0.2,0.1,-0.1,0,0.1,0.2,0.2,-0.1,-0.2,-0.2,-0.1,0,0,0,-0.02,-0.07,0.03,-0.01
TRUE,Technology,Tech,Small: 10 to 49 employees,-0.2,-0.1,0.1,0.1,0.2,-0.2,0.1,-0.1,-0.3,0.1,-0.3,0.1,-0.1,0.3,0.2,0.1,0.2,0,-0.1,-0.2,0,0,-0.02,0.03,-0.10,0.04
TRUE,CEO,Fashion,Medium: 50 to 249 employees,0,0,0.2,0.3,0,-0.2,-0.1,-0.1,-0.1,-0.2,-0.3,-0.2,-0.1,0,0,-0.3,0.1,0.1,0.2,0.2,0.1,0,-0.02,0.03,-0.17,0.03
TRUE,CFO,Retail,Small: 10 to 49 employees,0,0.1,0.2,-0.1,0.1,-0.3,-0.3,-0.1,0.3,0,0.1,-0.2,0.3,-0.1,0.2,-0.2,-0.2,-0.2,-0.1,0,0,0,-0.02,-0.05,0.07,-0.03
